"","id","label","acta2","ap3b1","atp6v1f","c8orf33","cap2","chst4","creb3l2","ctnna1","dap3","dctn2","fam20b","gmfb","gnpat","hgs","hsph1","kpnb1","lage3","lsm2","nol7","parp1","parp12","plod3","plvap","polr2g","psmd4","ptcd1","ptprf","sae1","slc41a3","tfrc","thy1","vwf","znf207"
"218","GSM890378","case",11.25430689,10.28831768,10.83418249,8.981934019,9.741145092,6.483556537,9.413237502,11.23122238,10.06588248,9.738077635,10.07975759,9.904750237,9.938169552,9.955617972,10.10658453,10.48989723,8.10447337,9.729095883,10.57548934,10.67175059,9.338629957,10.34184353,7.698062304,10.60699027,6.733140596,8.699670485,10.156343,10.47655396,9.051991098,9.033054125,8.918125413,9.068361542,9.474378277
"219","GSM890470","case",11.73734617,9.949216613,10.57796865,8.766328009,8.918575391,7.242305102,9.323694033,10.8327279,9.900395071,9.734791474,9.525550901,9.502621652,9.196465837,9.16426809,8.945622901,9.587691762,10.05228885,9.188627196,9.725147899,10.57312296,9.445845188,10.20874874,8.546765265,10.07877059,6.785453059,8.783856176,10.7658121,10.74849877,8.38698635,10.28625668,10.31901449,9.516207704,9.008486029
"220","GSM890453","case",10.93327543,9.691661953,10.70237092,8.559681484,8.523212318,6.326244412,9.247993069,11.17130636,9.077724925,9.990202498,9.277332381,9.387735891,8.761358649,10.20245719,8.473195404,10.24695577,8.411572298,10.50485308,9.907510858,10.84761875,9.484143397,9.87489816,8.866431371,10.54316728,6.634697885,8.985937865,9.692495585,10.79014858,8.781525718,10.84313466,8.534212111,11.58146829,9.329903597
"221","GSM890225","control",9.287554499,8.39912592,9.060547365,7.447376665,7.337114208,7.703671433,8.10847843,9.613727875,8.930302958,8.711635356,7.978110286,8.54107375,7.556004381,7.914393365,7.666975211,8.806960358,8.428700644,8.817094281,9.049912504,8.690396417,7.455873166,8.45435551,6.608805439,9.106835719,6.759170512,7.272039829,8.852820387,9.137799202,7.933071183,9.251318866,5.955143961,7.692721515,8.121362808
"222","GSM890449","case",10.10561576,9.341316438,10.5854947,8.72573061,9.553741514,6.412021053,9.062873681,10.00013933,9.376490077,9.896732811,8.951217994,9.461188343,8.274558991,9.86360847,9.320503389,9.927088115,9.87142615,10.92585578,11.13554929,10.35747928,8.539824557,9.498544707,6.942993375,10.51935572,6.641297851,8.814930833,10.97137041,10.63837049,8.793747824,10.60441306,7.116491274,9.811281375,9.231544641
"223","GSM890137","control",9.566488202,8.87742894,9.650275004,7.612501875,7.330292982,8.56952074,8.113187873,9.981185935,8.732766998,8.921915205,8.049554552,8.501571525,7.828166108,8.05245136,7.992070297,8.853502855,8.209894003,9.094604507,9.03811318,9.144621126,7.913468714,8.353215214,6.916948747,9.292282221,6.501331562,7.477901552,9.243418542,9.53566655,7.627867102,8.41537358,7.176297788,9.52316236,8.110850579
"224","GSM890186","control",9.449010242,8.323869476,9.188003881,7.805211332,6.819451466,7.292886586,7.566014267,10.13143738,8.212820071,8.392392186,8.025852862,9.159765027,7.744705479,8.364319032,7.524466542,8.788177608,7.436989265,9.42598064,8.520408324,9.011567427,7.319907988,8.619418962,6.994188943,9.137065044,6.619313372,7.94032242,9.02115742,9.042470978,7.149519453,8.603875847,6.058221936,7.178632875,8.235102866
"225","GSM890150","control",9.51187207,8.576714152,9.518349616,7.747886574,7.302274388,8.055249611,8.548766975,10.06260468,9.248697199,9.230501699,8.633358148,7.81924095,7.961640554,8.527934914,8.099144845,8.973322192,8.48595618,8.989402509,8.946103481,9.166412455,7.744182684,9.03380443,6.584647292,9.585703642,6.728096199,7.766545996,9.301185729,9.961797303,7.82331952,7.460991849,6.382170592,7.999137636,8.069655422
"226","GSM890294","control",9.870484629,8.334460338,9.305992647,7.575996684,7.168668015,8.313642646,8.05454743,9.792788375,8.439851666,8.767948827,7.938043711,8.371769266,7.411082581,8.375352789,8.274864199,8.92327564,8.004427321,9.512806516,8.977521524,8.897169194,7.792606406,8.808732565,7.124581456,9.531913274,6.623812432,7.70968937,10.24598707,9.269204663,7.923625013,7.414750289,7.507696195,9.653194236,8.074821013
"227","GSM890342","case",11.38326149,9.042741492,10.31342508,8.300091493,8.374857034,7.494474511,8.558860786,10.59148924,9.296747712,9.428608114,8.171280385,9.47365749,7.956728127,9.024403339,8.850596927,9.251060492,8.592256626,9.585621902,9.279722673,9.28872537,9.738077635,9.650499592,8.529546346,9.63980111,6.85381152,8.26342232,9.982932972,9.898571203,7.714113898,9.334861498,8.665646924,11.67729681,8.750355728
"228","GSM890138","control",10.23013894,7.756379349,10.19393681,9.107531882,7.566014267,6.710116908,8.59922569,10.1662887,8.362164444,9.356153565,9.114413757,9.489631686,7.52885939,10.01084092,7.654862674,9.045924036,6.685369219,9.748032768,8.806384201,9.708611141,9.373851711,10.5247601,8.450883907,10.62642479,7.132619563,8.910028827,9.381451063,10.30454779,8.187809253,8.692588532,9.024731233,9.533909452,8.900326291
"229","GSM890519","case",12.1591534,9.452426263,10.26675226,9.160104781,9.463102912,6.240798641,8.740362538,10.64389719,9.726733298,9.476475631,9.432654032,9.227377619,8.766755074,9.471483253,8.969201336,9.913551778,9.338047251,10.32224097,10.70123018,9.961159096,8.572826207,9.804640952,8.102607704,9.914442915,6.445791165,8.81591293,11.10044407,11.2524592,8.60755551,11.02438132,8.050901955,10.46694499,8.964539273
"230","GSM890439","case",11.80364742,10.1714711,10.24821851,8.651344338,10.22865108,6.944290626,8.632395508,10.97438134,9.850004798,9.670649368,9.055825437,9.53817419,9.067802594,9.803807884,8.802583784,9.794722125,9.031968832,10.35859969,10.85325863,10.37011378,8.868348482,9.261076141,7.785330663,10.08160314,6.784356579,9.285248168,11.08880888,10.40533176,8.371968638,10.04446867,8.389909907,10.43574933,8.706388092
"231","GSM890395","case",11.71711626,9.418588738,9.87569079,8.627510492,9.291234057,6.624915575,8.602939117,10.41811919,9.504846401,9.248614153,8.564655896,9.329903597,9.379071628,8.902191142,8.998311528,9.470212122,10.15335687,9.759813964,9.527648066,10.38708961,7.833984641,8.875175614,8.193957111,9.619249898,6.546769326,8.272852126,9.251060492,10.22336418,8.253316042,9.638319094,8.362701894,11.52701937,8.975488546
"232","GSM890207","control",10.6665395,8.61831666,9.613727875,7.738566477,7.657670833,8.022133958,7.545261945,10.00189065,8.802215871,8.751477302,8.058139762,9.378873813,7.802611597,8.088186518,7.993784751,8.929629125,8.071475973,8.885030182,8.934908335,9.878717528,8.138624544,8.736741755,6.920564018,8.954475424,6.739174492,7.829411828,8.653477048,9.536571163,7.47948512,10.35910114,6.551390687,8.154730046,8.292839522
"233","GSM890375","case",9.980300081,9.89169686,10.13915179,8.908127735,9.949216613,6.419657462,9.413916129,10.92137954,10.44916824,9.844103867,9.665203825,9.267026706,9.038381526,9.21166962,7.922620575,9.481406781,9.759813964,10.99514422,10.20467131,10.0257015,8.598736192,9.930539437,7.806175794,10.63837049,6.597821846,8.278385506,10.75846471,10.503524,9.66680408,10.69341005,7.905407034,9.573966386,9.436560186
"234","GSM890220","control",10.67750812,8.572026687,9.550605159,7.728501088,7.417002685,8.995714865,8.314079636,9.985991114,8.54107375,8.902268396,8.113561428,8.798505362,7.698332046,8.54679309,8.113931,9.238530359,7.81389182,9.212168475,9.852860814,8.888024718,7.873860607,8.501571525,7.126756988,9.37299299,6.573911531,7.888596353,9.790583179,9.684583831,8.135098353,7.047315959,6.997926712,10.91642759,8.038523403
"235","GSM890479","case",11.15017904,9.587030596,10.2338962,9.003897193,11.00975599,6.685719841,9.336812743,10.12925034,9.903009423,9.536080798,8.824448278,9.130898328,9.326197821,9.112908361,8.766328009,9.532567947,8.95278836,10.77839988,11.40816689,9.218079382,8.701962577,9.105704606,7.56260566,10.13716787,6.435639802,8.845699123,10.42395037,10.29594093,8.205619129,9.939995473,7.601435614,8.814391841,9.026558843
"236","GSM890455","case",11.25629707,9.019111229,10.77141048,7.980232367,8.56379355,6.599228573,9.042741492,10.37439026,9.837272406,9.438539932,9.079432491,8.9804722,7.645725617,9.122984668,8.912097094,9.819792673,9.892583881,9.796289418,10.39492788,9.997279174,7.66840708,9.517650024,8.259340332,9.999096152,6.736557378,7.996420341,8.960062494,10.81174268,8.551598218,9.852507633,8.389909907,9.923486573,9.110653806
"237","GSM890456","case",12.07658413,9.960303085,10.68514772,8.604197803,8.727309743,6.544313222,8.714205121,10.37011378,10.53300699,9.959297067,8.57895761,9.371774205,10.39154221,8.837465865,8.842804112,9.890833913,9.604103939,10.29368859,9.703381627,10.68237232,8.006833108,9.675444073,7.902756339,10.55902062,6.497879504,8.131732047,9.286431257,10.95698762,8.975488546,10.89351745,9.177322714,10.4404247,9.5019253
"238","GSM890136","control",9.392091943,8.685879484,9.577383251,7.566975678,7.37953401,8.028704702,7.983520546,10.28143156,9.043841871,9.02115742,8.199029928,8.280543103,7.856990641,7.971336059,7.844753279,7.914060423,8.293259062,9.40597102,8.825036246,9.138519405,8.216904245,8.905467452,6.516422602,9.367201246,6.781089418,7.610307766,8.871881509,9.42517304,7.836517333,8.5405678,6.017082712,8.497619732,8.181263546
"239","GSM890222","control",8.762182727,8.239155727,9.203617934,7.826014696,7.229134299,7.472848247,7.556228847,9.123771904,8.526980905,8.743189655,8.101411107,8.47468203,7.50933139,8.118809828,8.232327683,8.923936816,8.480560716,9.094604507,9.694853783,8.563392118,7.329712772,8.175444307,6.510616547,9.254415823,6.302119614,7.784678794,10.03989921,9.460670815,8.035444498,7.829095299,6.044721291,7.702506482,7.752945586
"240","GSM890402","case",12.04877539,10.19615937,10.41933773,8.608866127,9.892583881,6.704077857,8.739034357,11.14296937,10.32452063,9.651271027,9.011019155,9.836425566,9.238208704,9.388392452,9.356962364,9.968490397,9.290615154,9.528371434,9.514137412,10.18772989,8.367009847,9.825512282,8.150808465,10.28729169,6.991054226,8.544864481,10.71358847,10.45266233,8.754903416,10.79739151,9.721314833,8.594584295,8.982510085
"241","GSM890347","case",11.89991885,10.20245719,10.70123018,8.847608656,10.74146041,6.416546929,9.150226732,10.78579466,10.58793345,9.65976318,9.511405746,8.275883594,9.463102912,9.768827022,9.734791474,9.50991708,10.06398987,10.63837049,9.75578578,10.42726738,8.514518721,9.828938082,8.26342232,10.51098466,6.575534157,8.716902049,10.0891366,11.18549973,8.588485913,10.12729709,8.828513294,11.0617836,9.15826924
"242","GSM890145","control",9.271543761,8.434667881,9.250424177,7.513385796,7.257773605,7.930596165,8.086241681,9.695889119,9.089443158,8.655131009,8.049554552,8.347359732,7.712118115,8.016384253,8.049219977,8.498683429,8.453357808,9.056875318,9.741701223,8.548766975,7.398090808,8.365199567,6.662507753,9.346823309,6.732148789,7.474015944,9.013605495,9.302786163,7.427693745,7.504244656,5.723084211,7.853240743,7.942282426
"243","GSM890240","control",9.103853282,7.919465719,9.232112798,7.484664738,7.66721019,8.308783433,7.838360623,9.9295021,8.516091519,8.970658026,7.77178652,8.77092975,7.798969648,8.211963748,7.504045039,8.557307242,7.908665466,9.288274566,8.963862525,9.34197789,8.074072975,8.213233118,6.632081343,9.438448048,6.805566145,7.785256345,8.924526612,9.012279708,7.513385796,9.175541227,6.019161253,7.759406692,8.328341937
"244","GSM890162","control",9.103853282,8.101411107,9.488728128,7.531206973,6.85708606,8.193341888,8.169597455,9.870484629,7.496448747,8.829898854,7.986972254,8.470830374,6.771357942,9.190221865,7.463650499,9.257019602,6.682119164,8.965869577,8.711061276,8.813434237,8.550234473,8.821304053,6.675222724,9.258570445,6.798160941,8.116905874,9.252077856,9.090192874,7.712393347,7.66459295,6.685792653,8.345549172,8.217701291
"245","GSM890505","case",11.60479495,9.453109158,10.35625859,8.181906905,9.359512655,6.344206103,8.948644679,10.44789506,8.882636233,9.701099303,9.222249839,10.03699098,8.365863915,9.172534536,8.357700663,9.492020835,9.319195443,10.18772989,10.09109548,9.344660697,8.872259484,10.61783441,8.180251401,9.749455849,6.619429752,9.282270894,10.89648131,10.55650403,8.769809479,8.692701952,7.465442675,11.43746197,8.573601013
"246","GSM890231","control",8.694950664,8.091149116,9.208316117,7.47331129,7.365779233,7.533038981,8.054217161,9.761467249,8.385795796,8.561955988,7.5902508,8.783256996,8.017820493,8.042258202,8.676929095,8.412108103,7.975282037,9.49590484,9.289067866,9.139301988,7.649044703,8.49131889,6.666375597,9.003772138,6.738439302,7.81183379,9.190221865,9.422531947,7.659271031,9.525025629,5.968330161,7.796979168,8.271559431
"247","GSM890244","control",9.33465456,7.978472348,8.729876543,7.487000008,7.118594699,8.130996195,7.983855389,9.519341805,8.407315973,8.261868666,8.077535671,8.557307242,7.641501639,8.557799331,7.657438744,8.616184525,7.812990818,8.834257718,9.477937708,8.685879484,7.483052823,8.157892949,6.809095699,8.805746367,6.941946669,7.439176467,10.30761627,8.976055418,7.733598033,8.998474208,5.889919719,7.795531884,7.603698849
"248","GSM890381","case",10.38117173,8.235662628,10.72994965,11.17836915,8.949169513,7.597814655,8.436659446,10.31124215,10.16041467,10.37216354,9.590713353,10.33616308,8.02618607,11.50028096,8.898691507,9.563149888,10.19293631,9.779140884,9.212821936,10.85491806,9.852507633,10.39154221,8.256653017,11.33798123,6.695925959,9.126941304,10.98365137,11.43077198,9.790593322,11.42059458,9.162545405,10.54806052,9.314277316
"249","GSM890215","control",9.841520747,8.202533983,9.377239464,7.745764135,7.056068677,8.504953598,7.686621279,9.824128765,8.619418962,8.63112632,8.029057542,9.043178999,7.715412455,8.354917236,8.426884806,8.984081079,7.991396246,8.808196398,9.154462933,9.076952426,7.828765985,8.527485167,6.566257145,9.123771904,6.903150613,7.855735657,8.426326956,9.318342224,7.27597126,10.58822369,5.953418346,7.444885897,8.047508951
"250","GSM890399","case",10.95546431,9.832168913,11.37133818,9.562349663,10.13523636,6.814196186,9.352472057,10.85925995,10.70123018,10.46086979,8.358071144,8.796979642,8.309097744,9.443164413,9.453765715,10.07975759,10.29162753,10.35747928,10.24037918,10.53567618,9.587691762,10.59148924,7.51883101,10.89019784,6.875688507,8.954914763,9.349328117,10.58912678,9.641427775,11.23311606,7.815108956,8.692701952,9.345935095
"251","GSM890217","control",8.944721439,8.243576193,9.599347646,7.595732485,7.094695103,7.988709163,7.883574296,10.10006026,8.396217775,8.976772093,8.230186462,8.72081057,7.698332046,8.531502593,7.796979168,9.132028695,7.773316402,9.287554499,8.946103481,9.289831352,8.348710177,9.056875318,6.444615166,8.908721124,6.58914389,8.141280839,9.435782453,9.554257457,7.534430951,8.687524131,6.155045191,8.134341162,8.511066134
"252","GSM890462","case",9.910194749,9.046560177,9.8449244,7.815108956,7.771979717,6.978522494,8.861599835,10.03224532,9.274942132,9.325597905,8.693112744,8.5003295,8.197207396,8.829960701,8.770310163,9.435912148,8.465477641,8.983906273,10.02749966,9.190936878,8.016741509,8.90322395,6.502908227,9.452426263,6.663094063,7.900352503,10.24936099,9.886329967,7.899001279,10.45972174,5.947429493,7.499447072,8.323721644
"253","GSM890135","control",10.11791936,8.493357798,10.24598707,8.005781139,7.569930825,9.8585755,8.487425069,10.54669956,9.038843628,9.197656553,8.56952074,8.109281393,7.770919851,8.904115207,7.846727197,8.513118571,8.238728723,9.55887905,8.317195887,9.364679837,8.335700769,9.244947457,6.406815153,9.609987488,6.734395543,8.116905874,8.676329418,9.616635154,8.128400163,8.538953866,7.74523264,8.634825259,8.423656971
"254","GSM890307","control",10.21312911,7.315174233,9.094604507,7.964098119,6.35174644,8.317642742,7.750167649,10.08801069,7.961346668,8.869996022,7.577056477,9.468193441,6.733911621,8.806960358,7.596697394,8.825036246,6.663245808,9.518349616,8.344687284,9.415279185,7.693848208,8.972639376,6.594259125,9.212168475,7.044181297,8.079382706,9.578306886,9.312983996,7.389634426,9.159019421,6.155480794,8.461223916,8.741392932
"255","GSM890227","control",9.49590484,8.492390548,9.308500174,7.435323261,7.216360351,7.569465938,7.976849418,9.770387221,8.196196716,8.390445857,8.584181319,8.521460831,7.727942946,8.670893388,7.798436314,8.986727282,7.57732852,8.675819744,9.231301895,8.995095566,7.518189477,8.732766998,6.634710207,8.759153257,6.681228017,8.04156626,9.507250321,9.276254062,7.600437702,9.709737484,5.9690355,8.715179967,7.761370206
"256","GSM890368","case",12.17821184,8.959550439,10.34504856,10.31342508,10.42186249,6.481866513,9.418588738,10.25678712,10.15739223,8.958523419,9.404507086,9.624434,9.800462863,8.88463512,9.773262108,9.237512127,10.37011378,10.10375822,10.29476217,9.664444306,8.033806881,8.859734854,8.778294051,10.54438181,6.431052944,8.079629781,9.715085855,10.20969313,9.154883731,10.67319444,8.850596927,9.457811779,9.064571882
"257","GSM890485","case",11.10376112,9.547274856,10.12636636,9.457128301,8.934372198,6.566396479,9.391814897,10.45633581,9.675444073,9.824715613,8.580999644,8.865936771,8.440508079,8.890661053,7.822305661,9.722128248,9.225640931,9.867165243,10.21181123,9.341973947,7.906705335,9.374536412,7.854461003,10.41811919,6.644605551,7.953720597,10.56437088,10.67855935,8.663943006,9.215745824,8.852039666,9.53536896,8.79234107
"258","GSM890185","control",9.568346757,8.165407488,8.728673451,6.737797827,6.828476532,7.702506482,8.713960671,9.375551277,9.132714875,8.43105436,8.370367042,7.882946873,7.369616836,8.101069102,7.920069378,9.166412455,8.401287042,8.142707766,9.241058259,8.948738654,7.05049339,8.585240589,6.913368929,9.101094381,6.606994524,7.734175749,9.140840616,9.255264439,7.515033647,8.724647787,5.862821438,7.202994235,7.692986436
"259","GSM890510","case",11.96867685,9.754287718,10.15335687,8.235078959,8.734450291,7.126694421,8.672881552,10.88560651,9.464720581,8.982510085,10.12533993,9.564571337,8.273202488,9.525550901,8.831812793,10.8841301,10.67994834,10.58793345,10.63439231,11.18365585,8.311882778,9.779932866,8.964539273,10.31010575,6.483235138,8.678647857,11.22211068,10.76285692,8.331878138,11.13191478,8.620394907,10.90864949,9.475147892
"260","GSM890315","control",9.806276824,8.662098605,9.287554499,7.821774363,7.258295329,9.042470978,8.350856178,9.928427003,8.595450037,8.556767854,8.233502496,8.171092093,7.765651349,8.533145827,7.5987651,8.843240182,8.148628013,9.221990018,9.171000756,9.192649434,7.469556515,8.936860967,6.699401614,9.241058259,6.674421525,7.99844219,9.975045883,9.477937708,7.838707795,7.958237266,6.623060015,8.848258568,7.900295963
"261","GSM890451","case",11.60971576,9.85857699,10.80300102,10.36784227,9.51976989,7.693110713,8.836987376,10.79309106,10.63046176,10.03326135,8.977911953,10.38461675,9.027088153,9.66680408,9.496342764,9.809576506,9.494903091,10.39154221,10.90098961,10.63574683,9.504846401,10.15739223,7.179132673,10.55778689,6.629085629,8.876656235,9.577610723,11.03950323,9.764039237,12.51054662,7.77147242,8.667750349,9.439849966
"262","GSM890200","control",8.08083239,8.107367686,9.231301895,7.049521478,6.457942258,7.482824681,7.841742243,9.093155622,8.762182727,8.538461024,7.549897405,8.77092975,7.825470929,7.110710114,8.029057542,8.522003602,8.494287683,9.162609627,9.003772138,8.686995959,6.779578733,7.711340314,6.906295413,9.235373718,6.855472856,7.169485286,8.845692084,9.039504604,6.80153153,9.11945242,6.018222842,7.242213175,7.929700189
"263","GSM890205","control",8.579425005,8.208667268,8.973917011,7.580482654,6.591011159,8.176737018,7.862954263,9.620564694,8.487425069,8.40816386,8.044929107,8.2331002,7.723461104,8.612956452,8.043269208,8.87742894,8.055628563,8.939334699,8.47468203,8.947398393,7.741739232,8.867582319,6.780305783,9.367950049,6.627642803,7.970737327,9.942701789,9.179494886,7.471722119,8.651069319,6.185185309,8.142017759,7.725115221
"264","GSM890149","control",9.164931151,8.75969563,9.895582184,7.692721515,7.211054027,7.938997227,8.538953866,10.15960715,8.902268396,8.901646563,8.180028371,8.07224929,7.719532749,8.273217345,8.076747049,8.47468203,8.18585269,9.103225722,8.632780442,9.093857592,8.023145996,8.665327255,6.781909023,9.408372034,6.533974445,7.685823569,8.767948827,9.324198289,7.791145356,8.117287972,6.021036258,8.600810797,8.021383807
"265","GSM890163","control",8.617784979,8.534573331,9.18100244,7.658745358,7.229565428,7.299779732,7.810574483,9.708611141,8.960990521,8.797259902,8.123512668,8.53413552,7.960644492,7.776743646,8.174277533,8.75969563,8.301782266,8.910722842,9.244185848,8.536969213,7.551384918,8.497619732,6.686258738,9.324198289,6.616999277,7.467989675,9.23458199,9.229676175,7.678408777,11.24566977,5.960306758,7.177186829,7.984200102
"266","GSM890235","control",9.991087805,8.641295502,9.477043604,7.763084073,7.399104285,7.761082912,8.407734089,10.0855394,8.448449643,8.79670466,8.350003827,8.747261033,7.801173082,8.726307745,8.419436284,8.785084083,8.141280839,8.953210903,9.86806422,8.999090948,7.449129007,8.875692383,6.89117151,9.311740966,6.674626773,8.482447442,9.703435337,9.341205429,8.034324761,7.648273023,6.114543475,8.225043796,7.975887765
"267","GSM890364","case",10.12231382,10.29802323,10.86997141,9.146819066,9.296747712,6.471480811,9.852507633,11.21860138,10.62030276,9.440519707,10.14319281,9.22038659,9.336173116,9.649118829,9.86360847,9.422601475,8.896743643,9.924371922,9.976755219,10.68514772,9.018004581,10.18772989,7.322143216,10.11836743,6.606322437,8.829960701,9.258746676,10.65459953,9.407821316,8.355931513,7.569659921,7.930430454,8.710710861
"268","GSM890314","control",10.06510562,8.683509852,9.512806516,7.698102647,7.60979914,9.180274122,8.109670084,10.66816394,8.54000829,9.473530646,8.229724025,9.007967332,8.187389494,8.537959246,7.996061518,9.098033707,7.70968937,9.565536996,9.314231247,9.043841871,8.150852241,8.76330032,6.707036862,8.995095566,6.628304866,7.911118445,10.60365224,9.78271588,7.793196655,10.00825621,7.608499999,8.737290341,8.550740916
"269","GSM890221","control",10.00699996,8.25981408,9.180274122,7.52932224,7.173877297,7.960324641,8.206218508,9.414436712,8.497619732,8.828807972,8.302223484,8.479530111,7.722859671,8.339299109,7.893327873,9.324198289,8.056343159,8.790677451,9.875266489,8.677962283,7.045746371,8.365199567,6.70780445,9.338741831,6.556174816,7.944729894,10.26738791,9.645377442,8.061421195,8.964525727,6.497763682,7.919780188,7.777600095
"270","GSM890523","case",12.23014216,9.447831765,9.777490732,8.176363557,9.540264781,6.580916083,8.602518933,10.61654753,9.329278902,9.405131575,8.663536034,9.244406308,8.445494586,8.896244869,8.005676778,9.348706571,8.831812793,10.43704597,10.49472422,9.595092657,8.0054149,9.01531371,8.351656048,10.00595004,6.504520716,8.800696986,9.986618833,10.49724262,8.53069968,9.587691762,8.758595643,11.82753322,8.601661701
"271","GSM890164","control",8.836710724,8.825678519,9.327337874,7.757142978,7.512220421,8.042600641,8.069302364,10.08670147,8.77092975,8.818837318,8.207883154,8.445056567,7.906058993,8.220206409,8.33049571,8.978219433,8.246482114,8.549275391,8.683509852,8.887383498,7.764231256,8.875088882,6.661982134,9.060547365,6.56316496,7.858199066,9.426901055,9.4312022,7.615247594,8.593981976,6.915116927,8.265617844,8.128046439
"272","GSM890325","case",10.61519003,10.07777433,10.42846155,8.998311528,10.75119344,6.725272985,9.768827022,10.99170174,9.644465153,9.500589194,9.362099798,10.52051634,9.683307698,9.310529876,9.662847274,8.934372198,9.476475631,10.7553308,10.71488782,10.45972174,9.23625979,10.06691128,7.124091663,10.09996104,6.538539863,8.378822762,10.60842541,10.67175059,8.355931513,9.584914158,7.910146014,9.194569432,9.600971704
"273","GSM890338","case",10.61654753,9.610943854,10.98365137,9.466805448,9.842467639,6.799596893,10.03969902,10.2634491,10.45398856,9.70888673,9.21923409,8.670770671,9.639003151,9.715085855,9.009956908,9.567419393,9.478623104,10.02190364,10.43212667,11.01940135,9.823926347,9.362099798,7.86248445,10.89929021,6.621871387,9.051991098,9.410529252,11.24873805,8.145441038,9.775684775,7.986002048,10.78579466,9.12640226
"274","GSM890290","control",9.121612821,8.3451054,8.839272096,7.831718407,7.375134843,7.629913599,8.06893563,9.737539236,8.613442641,8.564892089,8.173926602,8.225457725,7.744705479,8.621927842,8.232327683,8.916617161,8.196196716,8.985376997,9.551514484,8.710011601,7.285877674,8.411653816,6.608226313,9.210560062,6.547103222,7.909633828,10.38596674,9.51656135,7.890148411,8.138189505,5.71203101,8.251529836,7.936733616
"275","GSM890555","case",11.19853745,9.62588909,10.58669076,9.101047484,9.030339513,6.586438855,8.576461585,10.7540096,9.553044899,9.637431187,8.356649923,9.416642179,9.033599482,8.908596023,9.111819992,9.529083068,9.367271953,10.42186249,10.48742416,9.73643004,8.693979278,10.16454409,7.769379093,9.861894916,6.732014468,8.561303963,9.811281375,10.47067217,7.733397508,9.878466008,8.017626997,10.01499592,8.884150736
"276","GSM890131","control",9.522313379,8.53744802,9.210560062,7.835884669,7.173285392,7.820383002,7.983175514,9.824128765,8.527485167,8.63112632,8.030190465,8.592849834,7.816586549,8.121009783,8.049219977,8.665327255,8.274864199,9.349246435,9.188003881,8.902268396,7.70586859,8.465962232,6.592978438,9.327337874,6.573684737,7.496689981,9.318342224,9.46255486,7.692721515,8.181263546,6.294231019,8.261868666,7.777293537
"277","GSM890472","case",8.147372446,8.902715638,9.918976451,10.4123401,9.011019155,6.212076012,8.944071036,10.94553638,9.881199456,10.44667315,8.869831782,9.846675671,8.905216334,10.79444161,8.781525718,9.690156217,9.187489016,11.38531889,10.54563061,10.5382243,9.470212122,10.03041509,7.130446943,10.39492788,6.594928159,8.997703451,10.67175059,10.37329863,8.41269969,11.34015366,6.845725143,6.122592737,9.540993323
"278","GSM890430","case",9.124816842,9.792246784,10.67041142,10.28420756,9.681703989,7.276156477,9.16190516,10.36564393,9.391112945,9.622856923,9.614077162,9.844103867,9.110653806,9.329278902,8.974437446,10.1442819,9.453765715,10.47316965,11.23923294,10.51819957,7.439759418,9.156002059,7.217114973,10.42965825,6.645424207,8.53821174,10.85925995,11.4524391,8.375921758,10.43462511,7.180561137,9.772319053,8.770777275
"279","GSM890405","case",10.81023762,9.80548401,10.56812291,9.31854144,9.300994215,6.886508711,8.919527373,10.40533176,10.45512568,9.610147687,9.900395071,9.393769009,9.86360847,9.391814897,10.52319208,10.73425668,10.15129838,10.35182572,10.71901132,10.74146041,8.504190286,10.40318265,7.826196387,10.1481098,6.733320441,8.29247772,11.43746197,10.94872051,9.320503389,11.57493572,8.092860058,8.210764216,9.437901924
"280","GSM890318","control",8.932948986,8.417616712,9.266026403,7.503351725,7.346954468,7.827222821,7.940973482,9.962958711,8.815289383,8.862666848,8.193341888,8.530999306,7.804925935,7.839269448,8.256049464,8.517574595,8.358975954,9.395482249,9.182462586,9.126866543,7.757983395,8.375352789,6.638094244,9.404195486,7.095559748,7.82091643,9.449010242,9.521325237,7.894598256,8.267240099,6.032453709,8.885030182,7.800267931
"281","GSM890532","case",10.61251298,9.481406781,10.37329863,9.058470897,10.2634491,6.508765749,9.007436836,10.68924095,9.939995473,9.262283708,8.529127361,9.464720581,9.065614702,9.3931622,9.662847274,9.617005055,9.674638604,10.49601396,10.44667315,9.853407546,9.066746773,9.746955151,7.52524543,10.35997121,6.433482072,9.717450644,10.55408203,10.26452321,8.358755548,10.15929159,7.239661044,9.364069402,8.850596927
"282","GSM890326","case",9.57539902,9.95015038,10.55408203,9.337455938,10.20874874,6.551419574,8.71949929,10.47427928,10.31568744,10.79309106,8.749000519,8.679969725,9.428608114,10.2514909,9.075558095,10.05804138,9.820631243,10.38461675,11.20200258,10.18973611,7.811753177,9.089186767,7.144271582,10.62917394,6.629435744,9.057902823,9.156002059,11.03438202,8.221005366,10.46324368,7.446159794,8.712050018,8.981408889
"283","GSM890312","control",10.24745707,8.78156071,9.561003587,7.872883152,7.344591569,8.656685771,7.920733726,10.15960715,8.680137208,8.899688355,8.35630671,8.880514696,8.012264892,8.303893775,8.124277373,8.997126838,8.214854615,9.034441508,9.483281483,8.932348881,7.702506482,8.514631452,6.784805326,9.390317508,6.570515494,7.437418356,9.409276415,9.696917243,7.546637774,8.936860967,6.4895841,8.222625627,8.242822041
